timestamp,source_ip,destination_ip,source_port,destination_port,protocol,action
2023-06-22 02:23:10,6.127.102.36,12.202.91.131,23416.0,17614.0,TCP,ALLOW
2023-12-09 06:46:39,199.219.82.166,98.108.1.74,15373.0,18482.0,ICMP,DENY
2023-02-03 18:06:47,101.16.91.218,124.220.227.137,59362.0,44523.0,UDP,DENY
2023-12-13 05:07:35,1.185.179.170,230.26.54.210,39232.0,56795.0,UDP,DENY
2023-07-14 17:35:35,2.73.209.126,215.74.105.96,63932.0,6045.0,UDP,ALLOW
2023-09-24 18:17:27,185.164.229.251,50.66.163.118,60652.0,57811.0,UDP,ALLOW
2023-04-23 22:27:50,6.160.234.163,71.115.246.35,,26628.0,TCP,ALLOW
2023-04-05 05:27:21,220.118.242.45,174.197.5.19,61777.0,21020.0,TCP,ALLOW
2023-09-18 16:02:05,107.142.117.182,85.111.142.206,8783.0,8157.0,TCP,ALLOW
2023-05-18 12:53:00,109.31.124.215,249.72.138.201,45398.0,58874.0,TCP,ALLOW
2023-12-07 02:18:50,6.46.177.128,164.196.89.6,19085.0,50421.0,ICMP,DENY
2023-05-20 20:54:13,249.181.30.95,93.135.226.137,16691.0,26976.0,UDP,DENY
2023-02-17 09:03:16,148.30.32.254,239.161.61.176,30017.0,15801.0,ICMP,DENY
2023-11-22 06:15:22,33.115.221.94,248.125.140.198,59412.0,,,ALLOW
2023-05-27 07:33:02,113.25.99.76,249.117.153.63,57799.0,27980.0,ICMP,DENY
2023-09-03 02:31:16,214.203.72.180,53.245.20.192,45682.0,10782.0,ICMP,DENY
2023-11-08 18:59:42,91.170.7.111,38.26.3.223,61628.0,34155.0,TCP,ALLOW
2023-05-17 05:39:31,154.137.173.68,40.50.161.213,64067.0,17104.0,TCP,DENY
2023-12-02 15:06:09,94.110.175.69,171.123.224.58,55806.0,48474.0,TCP,ALLOW
2023-08-26 15:22:22,7.175.18.177,186.132.72.206,11705.0,6832.0,TCP,ALLOW
2023-10-20 12:20:32,214.151.198.224,84.247.251.110,3442.0,10652.0,UDP,ALLOW
2023-11-23 17:04:36,78.50.219.186,221.96.176.187,8123.0,7933.0,UDP,DENY
2023-09-26 13:26:42,32.217.127.188,102.13.165.6,28490.0,63905.0,TCP,ALLOW
2023-10-31 17:03:15,254.215.121.4,45.130.192.235,45816.0,19317.0,ICMP,DENY
2023-06-27 03:57:42,137.144.244.219,232.135.168.139,30104.0,,TCP,DENY
2023-01-29 15:39:10,56.255.25.150,208.72.52.165,61196.0,42969.0,TCP,DENY
2023-02-11 14:46:49,145.203.83.108,193.49.246.253,11845.0,62089.0,ICMP,ALLOW
2023-02-18 20:51:43,154.244.248.54,210.44.5.165,41863.0,63601.0,TCP,ALLOW
2023-12-19 01:05:09,170.234.26.140,152.171.227.181,36086.0,29483.0,UDP,ALLOW
2023-05-30 05:19:57,65.100.156.30,198.151.203.142,51431.0,36058.0,TCP,DENY
2023-11-20 15:44:51,159.7.163.16,31.222.60.31,27371.0,54041.0,ICMP,DENY
2023-02-22 22:47:58,184.141.168.166,118.43.54.230,61247.0,62395.0,UDP,DENY
2023-01-26 04:13:56,70.54.162.83,127.235.176.29,40383.0,24327.0,ICMP,ALLOW
2023-08-13 23:20:38,23.132.43.196,80.228.113.232,8101.0,64364.0,TCP,DENY
2023-10-22 11:55:06,234.81.46.169,144.179.222.137,19809.0,4373.0,ICMP,DENY
2023-04-04 01:53:45,143.201.42.20,162.83.197.126,23696.0,39414.0,ICMP,ALLOW
2023-09-06 12:49:06,31.170.249.206,214.42.127.11,14106.0,60466.0,TCP,ALLOW
2023-06-08 13:46:06,234.89.239.63,245.162.153.198,8572.0,26451.0,UDP,DENY
2023-09-07 16:07:09,229.99.225.117,4.68.46.154,21632.0,29570.0,UDP,DENY
2023-06-25 04:10:25,138.129.16.89,104.208.43.142,41162.0,34291.0,UDP,ALLOW
2023-09-26 20:09:53,170.62.97.13,58.209.178.115,22208.0,288.0,UDP,ALLOW
2023-04-08 09:22:30,68.15.39.26,140.143.246.88,4469.0,30519.0,TCP,ALLOW
2023-05-07 17:42:16,117.129.130.194,172.101.108.203,17587.0,64160.0,ICMP,DENY
2023-09-12 22:29:02,118.187.28.252,94.173.193.41,28476.0,33399.0,ICMP,ALLOW
2023-07-21 14:35:09,43.100.77.2,120.182.65.93,10143.0,62444.0,UDP,ALLOW
2023-10-05 12:27:41,136.180.247.11,,38928.0,16525.0,TCP,DENY
2023-06-18 06:21:24,60.104.250.158,110.105.28.190,39490.0,30440.0,ICMP,DENY
2023-04-08 17:50:20,167.122.116.243,251.83.147.46,62475.0,27070.0,ICMP,ALLOW
2023-11-17 17:49:56,23.165.91.159,124.61.90.70,54063.0,51178.0,TCP,ALLOW
2023-08-11 03:42:17,130.139.82.35,10.146.207.150,36474.0,34925.0,UDP,DENY
2023-04-18 19:53:09,138.175.40.79,121.196.189.70,21613.0,30890.0,,DENY
2023-11-06 07:57:50,201.35.143.11,85.100.241.27,28552.0,47882.0,ICMP,ALLOW
2023-08-05 14:04:00,237.63.55.28,92.79.35.155,61479.0,62866.0,UDP,DENY
2023-04-18 15:04:27,145.10.52.133,45.30.109.45,64010.0,32110.0,UDP,ALLOW
2023-01-30 18:40:53,56.201.14.93,58.253.109.196,29092.0,47119.0,UDP,ALLOW
2023-09-11 12:59:51,206.156.45.215,206.32.151.117,46432.0,27538.0,UDP,DENY
2023-02-23 21:23:50,101.110.252.5,215.175.193.232,56197.0,57012.0,ICMP,ALLOW
2023-03-27 22:06:56,133.90.214.104,249.45.109.139,13353.0,27265.0,UDP,ALLOW
2023-06-12 02:48:29,107.6.129.205,178.254.134.122,59363.0,16295.0,ICMP,DENY
2023-07-20 23:16:27,87.143.198.81,28.25.249.101,17928.0,41518.0,ICMP,DENY
2023-09-24 03:00:50,185.110.9.139,232.134.48.253,45567.0,2133.0,UDP,DENY
2023-11-18 02:34:03,198.230.15.178,130.210.200.35,20413.0,11715.0,TCP,ALLOW
2023-05-17 00:26:05,33.94.206.209,20.125.96.209,10623.0,53692.0,TCP,ALLOW
2023-03-09 03:02:03,195.203.41.217,156.241.55.12,55352.0,31244.0,ICMP,DENY
2023-05-23 16:42:32,254.249.154.78,98.119.115.90,23663.0,54530.0,TCP,DENY
2023-05-19 19:34:57,238.187.32.171,56.207.37.137,56127.0,4550.0,,ALLOW
2023-03-14 15:54:29,73.199.101.58,233.51.192.199,39991.0,18957.0,ICMP,ALLOW
2023-05-07 09:50:00,115.9.19.210,216.53.205.107,22696.0,17998.0,ICMP,DENY
2023-09-08 23:36:48,63.192.6.145,49.93.240.221,51306.0,456.0,UDP,ALLOW
2023-09-11 19:31:03,108.231.0.192,39.174.210.245,41861.0,6720.0,ICMP,ALLOW
2023-02-14 22:00:38,47.5.36.182,114.121.172.191,53294.0,18205.0,ICMP,DENY
2023-08-28 05:56:53,213.124.45.84,238.237.82.67,61013.0,39154.0,ICMP,ALLOW
2023-10-31 17:16:55,17.180.239.236,139.213.160.69,1193.0,21119.0,UDP,DENY
2023-11-23 04:30:01,71.239.35.55,160.81.119.24,45279.0,27576.0,UDP,DENY
2023-04-04 18:57:02,24.6.57.92,191.209.214.101,29869.0,45107.0,UDP,DENY
2023-04-08 04:43:47,77.22.43.155,203.0.196.9,1762.0,54698.0,TCP,DENY
2023-09-20 15:26:24,212.199.2.58,119.205.243.239,61816.0,52235.0,TCP,DENY
2023-01-07 04:12:10,207.200.109.246,203.9.38.215,8555.0,57453.0,TCP,ALLOW
2023-05-03 08:44:25,144.227.100.122,125.34.205.10,22684.0,45989.0,ICMP,ALLOW
2023-05-22 09:34:35,57.185.99.21,235.190.57.64,14958.0,16529.0,TCP,
2023-09-06 11:49:35,5.155.108.244,112.174.68.4,44817.0,65022.0,ICMP,DENY
2023-04-03 20:15:35,83.42.168.222,237.52.124.132,62271.0,58547.0,TCP,DENY
2023-05-29 16:06:00,70.71.126.55,212.18.23.101,19153.0,35035.0,TCP,ALLOW
2023-06-08 03:13:00,188.16.207.6,155.205.11.109,41028.0,23584.0,TCP,ALLOW
2023-09-26 19:29:51,11.13.12.57,59.45.57.219,10256.0,12376.0,TCP,ALLOW
2023-07-24 19:50:25,165.135.7.236,38.188.61.143,9202.0,48904.0,TCP,DENY
2023-05-21 04:26:56,228.79.184.192,174.169.180.142,18562.0,63087.0,ICMP,ALLOW
2023-05-21 03:52:59,54.182.110.119,102.185.9.190,4458.0,53667.0,TCP,ALLOW
2023-06-23 05:56:03,191.152.230.135,182.175.81.40,32189.0,59401.0,TCP,ALLOW
2023-10-30 17:30:43,189.170.242.100,9.82.90.157,12188.0,55581.0,UDP,ALLOW
2023-01-12 10:29:37,153.22.170.122,104.57.99.26,2550.0,51120.0,ICMP,DENY
2023-01-13 17:51:53,246.1.103.28,135.91.31.65,48497.0,47639.0,UDP,DENY
2023-11-24 15:13:18,143.245.97.216,26.203.54.181,59997.0,45080.0,UDP,ALLOW
2023-08-31 06:25:28,151.158.2.86,212.214.68.31,7320.0,43903.0,ICMP,ALLOW
2023-11-05 11:13:25,1.175.250.84,122.135.178.237,31635.0,25698.0,TCP,ALLOW
2023-07-09 00:59:38,10.246.92.8,166.29.228.223,54112.0,41595.0,UDP,ALLOW
2023-08-24 13:21:07,166.83.144.239,87.30.217.252,2552.0,38329.0,TCP,DENY
2023-04-18 09:34:17,133.50.31.56,85.48.2.123,40977.0,29658.0,TCP,DENY
2023-04-16 03:07:03,160.72.102.196,162.28.145.87,39132.0,34403.0,ICMP,DENY
2023-02-12 10:31:55,2.146.199.56,129.247.168.57,8279.0,53448.0,ICMP,DENY
2023-01-06 01:22:37,89.185.200.36,180.43.62.84,57269.0,19907.0,TCP,DENY
2023-01-04 11:27:17,177.2.242.235,89.221.46.172,51142.0,43291.0,UDP,DENY
2023-12-02 09:02:39,112.93.240.65,38.227.128.166,26407.0,56313.0,ICMP,DENY
2023-11-18 12:32:39,75.11.250.74,137.59.149.237,54201.0,22462.0,,ALLOW
2023-11-30 02:25:58,151.240.84.64,145.194.137.164,20267.0,56505.0,TCP,ALLOW
2023-04-11 06:09:06,151.20.197.224,86.29.24.83,32382.0,58576.0,UDP,DENY
2023-08-19 21:46:13,203.96.65.42,189.142.250.5,7392.0,47788.0,UDP,ALLOW
2023-11-28 19:38:13,180.187.216.67,230.122.244.116,61792.0,15074.0,ICMP,DENY
2023-11-13 21:08:25,192.18.254.139,131.125.47.236,2720.0,1847.0,TCP,DENY
2023-12-14 11:46:39,216.59.35.153,137.64.118.188,8363.0,63675.0,ICMP,ALLOW
2023-09-07 21:37:12,37.85.237.94,242.215.175.3,61012.0,51033.0,UDP,ALLOW
2023-04-04 13:17:09,193.121.136.49,50.221.224.189,56361.0,53085.0,TCP,DENY
2023-12-01 11:30:16,168.195.223.209,158.254.85.198,60361.0,17771.0,UDP,DENY
2023-08-23 05:23:12,165.189.166.196,253.252.153.218,3380.0,63974.0,UDP,DENY
2023-11-22 18:47:52,71.157.60.187,230.137.2.240,38421.0,26133.0,,ALLOW
2023-12-04 11:46:29,62.254.61.2,109.250.247.220,32635.0,38247.0,ICMP,ALLOW
2023-11-19 17:31:44,97.194.42.92,169.70.79.52,55467.0,61911.0,UDP,ALLOW
2023-12-14 00:34:36,210.89.170.186,231.200.59.78,21318.0,12366.0,ICMP,ALLOW
2023-09-05 12:06:24,126.35.217.235,27.80.104.23,31510.0,3495.0,ICMP,ALLOW
2023-04-17 08:24:09,238.3.154.150,139.113.17.248,9811.0,28368.0,UDP,DENY
2023-09-12 10:26:48,243.242.86.218,36.147.213.145,13119.0,31060.0,UDP,ALLOW
2023-07-29 03:49:02,47.93.39.241,219.146.219.250,51588.0,19031.0,UDP,ALLOW
2023-12-19 03:43:06,212.100.77.38,8.169.114.72,22922.0,56043.0,ICMP,ALLOW
2023-03-08 10:18:07,195.60.123.153,76.211.147.249,45635.0,23293.0,UDP,DENY
2023-05-17 20:33:59,32.228.160.142,48.51.152.9,60171.0,25558.0,ICMP,DENY
2023-01-08 16:01:06,228.6.168.76,100.25.21.225,19350.0,40287.0,ICMP,ALLOW
2023-03-14 11:07:47,52.149.18.89,35.230.221.81,35183.0,1814.0,ICMP,DENY
2023-05-09 23:57:56,41.176.164.72,121.208.64.208,63444.0,59638.0,TCP,ALLOW
2023-08-26 01:43:22,155.162.24.15,252.6.169.234,49812.0,36165.0,TCP,ALLOW
2023-03-03 10:30:33,194.187.54.19,3.104.247.166,51693.0,30141.0,TCP,ALLOW
2023-07-07 06:29:14,65.181.146.40,103.14.208.26,58933.0,64536.0,UDP,DENY
2023-01-03 14:57:45,103.254.57.169,110.151.249.42,22727.0,65518.0,UDP,DENY
2023-05-23 01:16:04,184.238.78.108,57.18.241.172,21421.0,,ICMP,
2023-12-14 04:32:13,246.82.0.177,180.77.225.57,50350.0,11213.0,TCP,DENY
2023-06-30 18:29:34,182.117.138.20,241.77.116.8,52382.0,4293.0,ICMP,ALLOW
2023-08-13 02:26:10,29.207.243.234,82.12.6.148,942.0,1658.0,ICMP,ALLOW
2023-11-18 16:11:39,209.32.80.187,abc.def.ghi.jkl,22948.0,51013.0,TCP,DENY
2023-08-15 18:23:12,251.182.74.161,246.135.162.4,34072.0,39458.0,ICMP,ALLOW
2023-05-09 07:28:23,210.122.180.64,109.47.208.227,53393.0,36710.0,TCP,DENY
2023-06-20 07:23:53,,144.183.111.81,52606.0,12654.0,TCP,ALLOW
2023-06-12 10:33:22,151.110.64.50,101.135.112.189,62458.0,19056.0,UDP,ALLOW
2023-07-12 13:18:54,122.245.152.30,86.154.153.250,46540.0,28201.0,ICMP,ALLOW
2023-08-21 04:15:36,220.250.152.67,239.195.104.171,30834.0,22936.0,ICMP,ALLOW
2023-09-16 10:16:14,38.250.208.26,53.1.154.143,7775.0,11134.0,ICMP,DENY
2023-04-08 12:06:54,57.12.183.145,4.8.4.90,7223.0,1713.0,UDP,ALLOW
2023-07-04 03:00:38,165.247.127.242,217.15.186.63,43696.0,53848.0,ICMP,ALLOW
2023-07-08 06:03:08,54.202.81.22,69.216.88.188,8809.0,5486.0,TCP,DENY
2023-04-27 06:25:47,33.68.63.118,138.239.85.230,28240.0,,UDP,DENY
2023-08-15 09:02:53,53.201.194.67,190.139.132.15,60838.0,1331.0,UDP,ALLOW
2023-08-19 04:59:28,111.62.254.137,110.230.152.156,9932.0,25605.0,UDP,DENY
2023-10-14 08:25:50,90.169.60.17,109.234.20.194,8020.0,40774.0,UDP,DENY
2023-03-01 04:28:02,49.224.183.159,10.87.215.252,7785.0,47010.0,ICMP,DENY
2023-03-23 11:55:38,32.133.75.106,33.19.204.100,23924.0,12636.0,ICMP,ALLOW
2023-02-13 16:01:40,70.118.164.95,163.95.33.41,2580.0,42315.0,UDP,ALLOW
2023-05-20 20:01:16,44.182.240.159,105.252.241.102,9854.0,34655.0,UDP,DENY
2023-06-01 00:32:10,96.152.211.102,119.175.106.204,64178.0,17127.0,TCP,ALLOW
2023-03-28 16:18:48,119.148.117.149,161.135.58.37,33749.0,17976.0,UDP,ALLOW
2023-01-05 14:08:28,17.84.154.210,54.203.65.179,52411.0,18227.0,ICMP,DENY
2023-01-12 11:24:11,171.246.104.133,134.245.225.140,4789.0,50887.0,ICMP,ALLOW
2023-12-27 10:57:54,219.246.101.214,115.140.212.14,50898.0,27892.0,UDP,DENY
2023-10-14 01:48:28,18.63.144.145,248.29.17.113,8725.0,12621.0,ICMP,DENY
2023-07-08 11:29:31,84.136.176.15,45.237.121.103,21101.0,22017.0,ICMP,ALLOW
2023-11-08 14:44:06,249.110.16.101,188.234.69.57,50644.0,63319.0,TCP,DENY
2023-08-15 09:06:01,43.247.68.121,186.130.155.195,36188.0,19121.0,ICMP,DENY
2023-02-01 12:49:48,143.16.118.214,128.96.253.64,27175.0,59796.0,TCP,DENY
2023-08-02 11:14:45,96.26.115.224,134.139.210.77,30534.0,18765.0,UDP,ALLOW
2023-02-07 05:45:43,225.203.151.164,31.152.143.63,53791.0,9165.0,TCP,ALLOW
2023-08-28 23:12:51,81.156.57.99,127.82.205.188,48256.0,9414.0,TCP,DENY
2023-07-16 10:43:06,211.241.110.12,210.117.228.229,31869.0,34536.0,ICMP,DENY
2023-10-03 03:42:32,81.156.17.146,173.223.60.177,13626.0,4328.0,UDP,DENY
2023-07-28 15:46:42,220.93.232.3,79.22.123.94,44096.0,11917.0,ICMP,DENY
2023-08-13 10:26:18,238.122.16.71,131.103.216.244,26610.0,28261.0,TCP,DENY
2023-12-24 15:10:06,212.151.135.229,135.115.61.224,32860.0,1361.0,ICMP,ALLOW
2023-10-24 08:30:27,93.98.87.63,231.159.107.125,48657.0,46403.0,TCP,ALLOW
2023-05-10 09:20:08,228.168.121.207,153.85.232.146,51612.0,8970.0,UDP,ALLOW
2023-12-19 17:13:49,127.42.238.62,196.112.41.140,13742.0,41095.0,ICMP,DENY
2023-02-22 17:11:01,231.243.3.39,203.68.223.49,31642.0,2233.0,ICMP,ALLOW
2023-06-01 23:11:48,224.1.16.148,150.226.156.246,30523.0,61411.0,ICMP,ALLOW
2023-12-11 02:32:06,27.229.14.138,173.14.95.28,3951.0,23025.0,ICMP,ALLOW
2023-07-30 04:16:32,228.233.177.221,192.184.113.89,58412.0,22189.0,ICMP,DENY
2023-09-18 06:00:09,145.91.196.81,73.141.105.142,63255.0,24669.0,TCP,DENY
2023-07-07 23:42:23,83.160.208.216,28.177.139.134,34129.0,36231.0,ICMP,DENY
2023-04-18 15:12:49,20.171.229.77,111.111.181.108,30956.0,61352.0,ICMP,ALLOW
2023-04-01 03:18:27,89.71.25.164,76.151.183.18,34922.0,19650.0,UDP,DENY
2023-02-11 23:26:54,69.234.220.34,167.191.60.19,63925.0,8667.0,ICMP,DENY
2023-09-05 07:15:19,31.12.101.230,255.26.135.121,53669.0,33848.0,UDP,ALLOW
2023-03-10 15:25:41,194.24.104.87,55.73.114.50,10060.0,64890.0,UDP,DENY
2023-04-02 22:14:40,187.186.84.8,192.3.199.174,9893.0,47090.0,UDP,DENY
2023-10-27 15:35:16,134.143.84.250,236.43.101.76,62193.0,60303.0,ICMP,ALLOW
2023-06-13 06:23:15,,109.238.251.169,24870.0,2343.0,UDP,DENY
2023-03-28 21:14:14,3.238.36.102,33.199.43.88,53734.0,11672.0,UDP,DENY
2023-06-30 08:40:56,56.18.160.99,182.193.44.190,28719.0,47404.0,ICMP,DENY
2023-09-30 18:00:26,3.160.83.145,39.87.44.6,53950.0,14872.0,ICMP,DENY
2023-06-23 16:34:33,152.210.92.8,237.233.220.71,43790.0,11483.0,TCP,DENY
2023-07-05 04:22:57,192.47.40.111,12.128.79.240,56318.0,19453.0,TCP,DENY
2023-10-19 01:52:38,204.69.5.252,126.244.207.27,52909.0,19769.0,TCP,ALLOW
2023-08-29 05:07:33,,45.135.90.134,3478.0,31816.0,TCP,DENY
2023-10-08 08:57:26,63.172.104.249,58.221.244.219,64123.0,15271.0,TCP,DENY
2023-04-27 08:30:04,77.65.173.101,186.169.94.52,15922.0,18856.0,,DENY
2023-01-13 16:08:16,7.35.138.83,176.66.115.222,6190.0,25232.0,UDP,DENY
2023-07-25 16:19:06,220.222.165.71,38.98.211.66,59586.0,38039.0,TCP,ALLOW
2023-07-27 13:46:51,96.23.220.74,151.65.105.177,53284.0,13568.0,TCP,ALLOW
2023-10-30 04:48:32,220.87.180.10,61.9.57.42,22535.0,51978.0,UDP,DENY
2023-04-06 17:02:45,19.151.167.180,187.254.49.180,48116.0,20209.0,TCP,ALLOW
2023-10-23 04:19:27,131.2.231.250,90.207.36.134,27169.0,54293.0,UDP,ALLOW
2023-12-04 09:18:50,28.237.65.57,30.87.67.116,61948.0,53256.0,UDP,DENY
2023-03-07 08:30:44,216.82.6.168,190.211.189.116,22531.0,50642.0,ICMP,ALLOW
2023-03-12 09:36:14,59.155.136.191,168.23.118.74,14227.0,2684.0,UDP,ALLOW
2023-06-18 06:08:01,101.248.238.69,54.168.158.120,38273.0,36380.0,TCP,ALLOW
2023-12-28 10:59:20,210.92.184.152,145.171.94.224,17906.0,57381.0,ICMP,DENY
2023-03-14 17:52:02,26.75.114.227,12.132.134.125,57146.0,58275.0,TCP,DENY
2023-11-04 19:58:20,239.107.135.21,110.14.230.140,49103.0,8120.0,ICMP,ALLOW
2023-02-16 02:15:40,23.8.164.79,18.43.188.175,24325.0,11536.0,UDP,DENY
2023-12-16 14:01:01,177.143.16.190,7.79.190.188,,8067.0,TCP,DENY
2023-11-15 08:01:40,152.118.94.38,49.43.166.159,18518.0,16890.0,ICMP,DENY
2023-09-23 04:52:26,199.97.147.135,213.221.172.44,56865.0,61555.0,ICMP,ALLOW
2023-01-11 22:44:52,18.175.55.206,5.65.168.94,46038.0,19953.0,ICMP,ALLOW
2023-03-31 20:43:35,196.251.132.2,162.51.214.63,22179.0,21903.0,TCP,DENY
2023-01-05 22:09:26,47.243.4.110,112.207.232.61,36296.0,6016.0,ICMP,ALLOW
2023-03-22 19:23:53,229.234.171.216,159.174.2.236,45034.0,6036.0,ICMP,DENY
2023-05-08 15:34:34,244.185.237.161,157.211.33.75,36296.0,58990.0,TCP,DENY
2023-09-17 00:07:34,59.118.39.141,171.127.240.203,12348.0,20020.0,ICMP,ALLOW
2023-02-27 11:17:30,84.129.158.128,219.145.220.251,19840.0,21276.0,TCP,DENY
2023-04-13 20:39:58,133.156.246.35,122.69.41.175,63401.0,13837.0,TCP,
2023-03-22 20:13:19,97.212.104.38,72.224.35.3,52616.0,9162.0,ICMP,DENY
2023-05-31 12:42:16,102.148.37.238,44.57.93.64,30886.0,233.0,TCP,ALLOW
2023-10-09 00:49:41,2.243.54.214,189.20.62.90,14080.0,38425.0,ICMP,DENY
2023-08-29 15:45:31,167.158.138.64,104.150.4.208,34269.0,26181.0,TCP,ALLOW
2023-11-23 22:51:57,96.255.44.70,19.31.245.7,5864.0,32989.0,ICMP,ALLOW
2023-10-17 03:28:32,160.129.85.110,3.225.90.125,43659.0,44571.0,UDP,ALLOW
2023-06-27 16:49:03,233.40.185.218,88.82.33.113,45140.0,31310.0,UDP,ALLOW
2023-03-26 00:46:03,10.254.92.204,84.186.197.124,63241.0,47925.0,UDP,DENY
2023-01-08 00:45:27,145.8.151.224,181.145.40.82,1731.0,13591.0,UDP,ALLOW
2023-11-29 15:10:53,114.83.239.119,171.231.11.198,28075.0,4370.0,TCP,DENY
2023-09-07 13:43:05,216.180.34.89,,287.0,18243.0,ICMP,DENY
2023-11-23 12:59:14,226.220.180.40,16.76.157.130,18210.0,23852.0,TCP,DENY
2023-03-07 03:15:19,163.201.239.242,219.168.221.174,6903.0,51683.0,TCP,ALLOW
2023-03-31 08:52:34,125.199.172.16,14.200.164.77,45448.0,36293.0,UDP,ALLOW
2023-11-13 14:26:13,115.67.144.61,55.11.66.91,42556.0,36531.0,ICMP,ALLOW
2023-12-21 18:50:39,129.82.88.112,11.169.30.197,1769.0,64614.0,ICMP,DENY
2023-01-03 18:35:25,69.15.43.230,112.214.171.158,25617.0,24583.0,TCP,ALLOW
2023-01-10 01:15:09,156.58.18.107,4.97.239.164,11009.0,55824.0,TCP,ALLOW
2023-03-02 08:36:44,191.90.70.143,170.118.222.44,49592.0,29019.0,TCP,DENY
2023-01-28 03:29:34,159.120.203.62,235.21.174.104,44899.0,18624.0,ICMP,DENY
2023-10-29 01:21:13,185.61.119.37,238.150.164.113,24494.0,51832.0,UDP,DENY
2023-01-10 20:02:40,71.117.185.140,201.63.64.139,6489.0,59876.0,UDP,DENY
2023-12-13 10:11:19,98.89.58.215,219.76.238.202,64561.0,,UDP,DENY
2023-09-05 11:59:15,216.126.112.251,159.166.233.157,4028.0,57862.0,ICMP,DENY
2023-08-19 20:06:53,31.72.224.224,57.195.224.186,21660.0,9306.0,ICMP,DENY
2023-10-01 09:09:02,144.231.172.139,113.211.153.49,13810.0,7533.0,ICMP,ALLOW
2023-09-20 12:24:39,3.45.42.131,68.250.194.110,37224.0,7300.0,TCP,DENY
2023-08-07 17:19:38,234.95.37.1,210.212.139.51,34769.0,57564.0,TCP,DENY
2023-11-09 07:59:28,141.132.82.155,124.116.170.175,20654.0,19925.0,UDP,DENY
2023-04-07 06:52:26,192.185.150.130,123.8.91.185,1543.0,30239.0,UDP,ALLOW
2023-05-08 21:51:06,42.237.76.253,224.64.130.53,15824.0,51894.0,ICMP,ALLOW
2023-05-24 02:53:46,156.157.174.252,233.155.8.135,43106.0,2778.0,UDP,ALLOW
2023-05-13 02:10:16,221.36.86.4,99.228.28.245,46558.0,16399.0,ICMP,DENY
2023-09-16 22:04:19,237.203.86.77,181.154.147.158,59327.0,13898.0,UDP,DENY
2023-07-06 07:13:37,251.236.36.121,8.231.178.224,42572.0,12499.0,ICMP,DENY
2023-01-10 16:16:54,233.194.39.139,193.22.241.213,35142.0,40088.0,ICMP,DENY
2023-01-24 04:23:37,128.211.107.151,165.108.66.59,28259.0,32084.0,,ALLOW
2023-01-01 11:16:05,151.54.201.64,52.235.106.155,28862.0,53503.0,TCP,DENY
2023-02-08 03:30:20,42.181.154.65,103.23.161.138,11798.0,24486.0,TCP,DENY
2023-11-10 20:01:24,14.127.84.87,164.209.27.149,10319.0,32188.0,UDP,DENY
2023-07-15 05:18:49,165.167.77.181,170.163.216.76,45361.0,47435.0,UDP,ALLOW
2023-12-08 01:19:23,54.135.98.5,97.203.142.152,23510.0,17098.0,UDP,DENY
2023-12-01 04:31:54,151.41.24.136,179.102.61.117,11541.0,2067.0,,DENY
2023-06-19 16:54:26,192.168..1,3.232.134.105,42075.0,17829.0,TCP,DENY
2023-03-20 02:59:16,22.67.10.250,56.69.146.177,21537.0,57565.0,ICMP,DENY
2023-03-29 01:57:32,122.162.13.39,191.135.25.215,12285.0,17989.0,ICMP,ALLOW
2023-04-21 06:02:20,250.67.96.4,237.174.114.27,18166.0,51140.0,ICMP,ALLOW
2023-08-24 02:20:44,7.66.195.240,99.221.252.212,44625.0,60755.0,UDP,DENY
2023-01-30 05:12:22,125.142.6.29,219.207.12.237,27543.0,18184.0,TCP,ALLOW
2023-05-30 02:42:41,27.186.29.246,87.39.153.118,51394.0,6901.0,UDP,ALLOW
2023-08-01 09:02:03,18.113.158.8,217.87.190.67,64915.0,19258.0,ICMP,ALLOW
2023-07-07 00:26:19,52.241.214.227,211.75.40.3,56003.0,19319.0,TCP,ALLOW
2023-07-07 21:49:19,41.44.251.132,139.238.53.28,15764.0,41860.0,UDP,ALLOW
2023-04-19 03:26:09,89.247.110.77,33.169.124.57,58811.0,34429.0,ICMP,DENY
2023-09-18 16:35:48,,236.112.90.93,46345.0,51081.0,ICMP,ALLOW
2023-02-01 18:50:20,8.65.72.8,28.65.14.211,28677.0,42996.0,UDP,ALLOW
2023-09-10 01:09:50,2.77.106.90,124.108.240.82,46365.0,62069.0,UDP,DENY
2023-06-21 16:10:53,166.18.169.8,213.153.9.167,19159.0,22527.0,TCP,DENY
2023-10-29 14:12:27,85.89.51.130,35.112.192.210,31299.0,62470.0,ICMP,ALLOW
2023-09-24 17:25:54,,238.183.33.110,48899.0,12667.0,UDP,ALLOW
2023-04-27 05:51:28,166.214.15.50,82.144.5.107,19685.0,62522.0,ICMP,ALLOW
2023-09-23 17:42:42,5.219.134.81,233.88.127.173,15574.0,9084.0,ICMP,ALLOW
2023-10-01 21:35:32,179.160.21.252,88.2.35.81,31656.0,40759.0,UDP,DENY
2023-04-26 17:22:59,235.118.174.217,173.249.70.45,8477.0,13572.0,UDP,ALLOW
2023-06-19 17:59:46,205.4.81.5,254.76.7.138,3648.0,27942.0,ICMP,DENY
2023-12-03 08:37:54,34.91.206.113,109.90.171.62,12032.0,35272.0,TCP,ALLOW
2023-12-12 05:59:36,212.27.83.225,224.190.46.104,11405.0,8709.0,UDP,ALLOW
